Person.id|Person.id
9412|793
9412|3232
9412|7134
9412|7143
9412|9331
9412|2011
9412|1676
9412|1082
9412|8052
9412|8695
9412|9344
9412|6384
9412|6798
8198|8123
8198|8241
8198|8156
8198|8098
8198|8169
8198|8290
8198|8078
8198|8287
8198|8259
8198|8166
8198|8168
8198|8285
8198|8146
8198|8286
8198|8263
8198|8209
8198|8267
8198|8127
8198|8159
8198|8221
8198|8246
8198|9970
8198|9946
8198|9954
8198|9979
8198|9951
8198|9981
8198|5142
8198|4061
8198|4045
8198|4044
8198|5121
8198|973
8198|659
8198|8012
8198|8032
8198|4966
8198|1082
8198|8304
8198|8051
8198|8090
8198|8194
8198|1427
8198|9412
8198|8254
8198|8234
8198|8049
8198|8260
8198|8162
8198|81
8198|8189
8198|8099
8198|8124
8198|8153
8198|348
8198|8272
8198|9405
8198|8089
8198|417
8198|7143
8198|9331
8198|2566
8198|8164
8198|1676
8198|5809
8198|8695
8198|9344
8198|7882
8198|7715
8198|4801
8304|9096
8304|9092
8304|9103
8304|9076
8304|8234
8304|8161
8304|8199
8304|8260
8304|8215
8304|8108
8304|8107
8304|8164
8304|8183
8304|8058
8304|8132
8304|8049
8304|8194
8304|8297
8304|8248
8304|8135
8304|8081
8304|8099
8304|8091
8304|8269
8304|8124
8304|8110
8304|8129
8304|1297
8304|7951
8304|7377
8304|1758
8304|1952
8304|5529
8304|8042
8304|1349
8304|9506
8304|9000
8304|2881
8304|8051
8304|8090
8304|6033
8304|8059
8304|8204
8304|8198
8304|3323
8304|8142
8304|8257
8304|8230
8304|8162
8304|81
8304|3170
8304|8214
8304|6466
8304|8623
8304|1082
8304|8052
8304|5809
8304|8695
8304|7882
8304|2868
8304|6798
8304|2902
1082|4216
1082|4227
1082|1159
1082|1122
1082|1060
1082|1130
1082|1138
1082|1181
1082|1099
1082|1094
1082|1116
1082|1080
1082|1101
1082|1174
1082|1115
1082|1089
1082|1169
1082|1189
1082|1182
1082|1146
1082|1139
1082|1111
1082|1180
1082|4138
1082|8992
1082|8928
1082|9004
1082|9000
1082|8902
1082|8971
1082|8909
1082|9027
1082|8967
1082|8912
1082|8995
1082|9015
1082|8994
1082|3325
1082|7978
1082|4486
1082|4481
1082|1297
1082|7951
1082|1906
1082|3544
1082|5308
1082|2918
1082|8042
1082|9525
1082|1349
1082|9506
1082|8051
1082|5780
1082|6113
1082|8298
1082|8200
1082|8198
1082|8234
1082|8101
1082|8049
1082|8115
1082|421
1082|8260
1082|8142
1082|8162
1082|81
1082|8197
1082|8087
1082|6576
1082|8283
1082|8248
1082|8266
1082|793
1082|8072
1082|8301
1082|8098
1082|8237
1082|5131
1082|8325
1082|8351
1082|3799
1082|3656
1082|475
1082|8275
1082|1676
1082|9412
1082|8304
1082|5809
1082|8695
1082|9344
1082|7882
1082|7715
1082|4801
1082|6787
8052|9037
8052|9076
8052|9052
8052|9091
8052|227
8052|8234
8052|8128
8052|8072
8052|8161
8052|8199
8052|8140
8052|8174
8052|8237
8052|8301
8052|8260
8052|4800
8052|246
8052|8778
8052|8857
8052|2506
8052|8166
8052|8781
8052|7221
8052|4360
8052|4236
8052|5125
8052|8801
8052|8782
8052|5510
8052|9333
8052|510
8052|8275
8052|8164
8052|9412
8052|8304
5809|6527
5809|5581
5809|7559
5809|7405
5809|5557
5809|6769
5809|6127
5809|6004
5809|6032
5809|6915
5809|7335
5809|6513
5809|6007
5809|6297
5809|6343
5809|7635
5809|5546
5809|6138
5809|6862
5809|6901
5809|5762
5809|6877
5809|5965
5809|6130
5809|7531
5809|7268
5809|6201
5809|6334
5809|7169
5809|6903
5809|3547
5809|1237
5809|4233
5809|3560
5809|135
5809|131
5809|9504
5809|1893
5809|9097
5809|5720
5809|3968
5809|5767
5809|5303
5809|5913
5809|5139
5809|5355
5809|6718
5809|5825
5809|7062
5809|546
5809|9719
5809|324
5809|481
5809|559
5809|483
5809|365
5809|351
5809|398
5809|5633
5809|370
5809|300
5809|3484
5809|8275
5809|8164
5809|1676
5809|8198
5809|8304
5809|1082
5809|8695
5809|7882
8695|5350
8695|5380
8695|5166
8695|5372
8695|5266
8695|5292
8695|5193
8695|5345
8695|5361
8695|5337
8695|5290
8695|5302
8695|5287
8695|5324
8695|5226
8695|5263
8695|8703
8695|8704
8695|8697
8695|8698
8695|8700
8695|4492
8695|4494
8695|4510
8695|1469
8695|1532
8695|1547
8695|1537
8695|1459
8695|1555
8695|1647
8695|1570
8695|1643
8695|2453
8695|1661
8695|661
8695|1595
8695|4184
8695|1589
8695|3107
8695|9700
8695|1635
8695|2073
8695|3744
8695|4369
8695|8255
8695|1724
8695|8246
8695|4315
8695|9933
8695|5958
8695|6962
8695|1321
8695|6043
8695|2259
8695|6805
8695|7934
8695|9709
8695|4218
8695|4272
8695|9412
8695|8198
8695|8304
8695|1082
8695|5809
8695|9344
8695|7882
9344|4836
9344|1736
9344|959
9344|9237
9344|9401
9344|9603
9344|9554
9344|9635
9344|9288
9344|9679
9344|9595
9344|9263
9344|9693
9344|9394
9344|9382
9344|9499
9344|9278
9344|9405
9344|9548
9344|938
9344|7199
9344|8075
9344|3577
9344|6783
9344|3386
9344|1708
9344|7846
9344|2156
9344|5922
9344|5680
9344|7977
9344|3177
9344|7228
9344|8423
9344|9750
9344|979
9344|76
9344|6122
9344|9412
9344|8198
9344|1082
9344|8695
9344|2868
9344|7715
6384|6065
6384|7352
6384|7217
6384|5984
6384|9755
6384|9825
6384|9790
6384|9792
6384|1676
6384|9412
9325|1676
7882|1576
7882|1620
7882|8677
7882|8007
7882|8009
7882|8020
7882|8012
7882|698
7882|7880
7882|7919
7882|7864
7882|7858
7882|7914
7882|7906
7882|7739
7882|3128
7882|7887
7882|773
7882|4147
7882|6843
7882|7911
7882|7874
7882|3291
7882|3812
7882|7916
7882|7918
7882|5832
7882|318
7882|8198
7882|8304
7882|1082
7882|5809
7882|8695
2868|2938
2868|2441
2868|2908
2868|3263
2868|296
2868|9866
2868|626
2868|155
2868|8304
2868|9344
2868|6798
6798|6409
6798|6876
6798|7484
6798|5681
6798|6639
6798|7156
6798|6160
6798|5795
6798|7631
6798|6814
6798|7111
6798|5427
6798|7079
6798|6701
6798|5974
6798|6490
6798|7429
6798|6555
6798|6312
6798|5970
6798|8608
6798|7792
6798|1506
6798|6914
6798|7711
6798|8497
6798|7791
6798|2877
6798|7856
6798|7727
6798|8583
6798|5984
6798|7712
6798|3128
6798|7741
6798|5069
6798|6390
6798|7857
6798|773
6798|7904
6798|9412
6798|8304
6798|2868
6798|7715
6798|4801
6798|2902
7715|5477
7715|6793
7715|7841
7715|7750
7715|7826
7715|7757
7715|7769
7715|7794
7715|7708
7715|7742
7715|7786
7715|7727
7715|7748
7715|7799
7715|7801
7715|7758
7715|7756
7715|7761
7715|7852
7715|7711
7715|7808
7715|7972
7715|7989
7715|7987
7715|7981
7715|7952
7715|8316
7715|7792
7715|2908
7715|9781
7715|7791
7715|7739
7715|7856
7715|7848
7715|7773
7715|4801
7715|2732
7715|7718
7715|8308
7715|7639
7715|7716
7715|5984
7715|5980
7715|5268
7715|5812
7715|6690
7715|3230
7715|4216
7715|7857
7715|3770
7715|9951
7715|4147
7715|3484
7715|8198
7715|1082
7715|9344
7715|6798
7715|6923
4801|7656
4801|265
4801|9781
4801|4865
4801|4800
4801|4761
4801|4864
4801|4755
4801|4708
4801|4843
4801|4855
4801|4866
4801|4810
4801|4721
4801|4835
4801|4853
4801|1765
4801|7660
4801|1911
4801|7813
4801|5845
4801|7847
4801|7748
4801|7826
4801|5901
4801|7856
4801|7848
4801|7773
4801|7779
4801|7715
4801|2732
4801|7718
4801|7639
4801|8198
4801|1082
4801|6798
4801|6923
4801|7038
2902|3403
2902|3570
2902|7651
2902|8316
2902|8304
2902|6798
6787|6750
6787|7323
6787|5873
6787|6844
6787|8095
6787|976
6787|8075
6787|1831
6787|1082
6923|6070
6923|6099
6923|6488
6923|5417
6923|6507
6923|7044
6923|7230
6923|7328
6923|6958
6923|7361
6923|7088
6923|6553
6923|6763
6923|6109
6923|5934
6923|6864
6923|5544
6923|6467
6923|6142
6923|7024
6923|7001
6923|6639
6923|5848
6923|6823
6923|5661
6923|7502
6923|5601
6923|5595
6923|5421
6923|1374
6923|723
6923|9222
6923|1871
6923|5070
6923|4737
6923|4523
6923|5150
6923|6880
6923|7430
6923|7636
6923|7365
6923|6871
6923|6235
6923|6562
6923|5711
6923|6570
6923|6074
6923|7484
6923|7555
6923|6973
6923|6490
6923|7566
6923|6014
6923|6593
6923|5751
6923|7641
6923|6360
6923|6508
6923|6333
6923|7715
6923|4801
6923|278
6923|5419
6923|7055
6923|6780
7038|4801
278|1104
278|8991
278|8954
278|8985
278|9013
278|8904
278|9025
278|8908
278|8981
278|4485
278|8367
278|9100
278|9112
278|9052
278|9177
278|4556
278|4258
278|1817
278|9149
278|6793
278|5043
278|8711
278|6923
278|5419
278|7055
278|8609
5419|7513
5419|3123
5419|6923
5419|278
7055|5561
7055|5626
7055|6172
7055|6290
7055|6678
7055|6750
7055|6893
7055|7402
7055|7208
7055|7645
7055|6933
7055|6665
7055|6828
7055|6084
7055|6524
7055|5729
7055|6844
7055|5709
7055|6521
7055|6968
7055|7205
7055|6169
7055|6368
7055|6925
7055|5485
7055|5811
7055|5911
7055|9222
7055|4932
7055|7484
7055|7345
7055|7001
7055|6973
7055|6909
7055|5619
7055|7356
7055|5771
7055|6593
7055|7029
7055|5666
7055|6339
7055|6301
7055|6360
7055|5917
7055|6285
7055|6333
7055|7515
7055|6571
7055|7482
7055|6271
7055|6232
7055|7375
7055|7281
7055|6841
7055|6923
7055|278
7055|8609
7055|6792
7055|9284
7055|3299
8609|512
8609|4602
8609|4979
8609|5005
8609|7926
8609|5110
8609|5112
8609|5125
8609|5114
8609|7058
8609|9910
8609|9852
8609|2542
8609|9869
8609|6230
8609|4760
8609|6714
8609|4367
8609|278
8609|7055
8609|6780
8609|5176
6780|6019
6780|6925
6780|7332
6780|6922
6780|7159
6780|6549
6780|7089
6780|7479
6780|7060
6780|5653
6780|6868
6780|6726
6780|5735
6780|5780
6780|7232
6780|7633
6780|7422
6780|5563
6780|7289
6780|1751
6780|1750
6780|7739
6780|7784
6780|7846
6780|7738
6780|7785
6780|7726
6780|7772
6780|7803
6780|7820
6780|7730
6780|7791
6780|7811
6780|7746
6780|7812
6780|7826
6780|7780
6780|7835
6780|7783
6780|7757
6780|7737
6780|7814
6780|5070
6780|6880
6780|5711
6780|7566
6780|7356
6780|6056
6780|7612
6780|6842
6780|5852
6780|7335
6780|7147
6780|6297
6780|7189
6780|6877
6780|6322
6780|6238
6780|7367
6780|5500
6780|7131
6780|7288
6780|7454
6780|6398
6780|6118
6780|5727
6780|6045
6780|5975
6780|5811
6780|6939
6780|5628
6780|6558
6780|6009
6780|6111
6780|6617
6780|5804
6780|5981
6780|5897
6780|7301
6780|6116
6780|7510
6780|6706
6780|6500
6780|6007
6780|3484
6780|6923
6780|8609
6780|5176
6780|7073
6780|9284
6780|3299
6780|5012
6780|675
6780|6260
6780|4648
6792|5911
6792|7159
6792|7479
6792|6355
6792|6880
6792|5711
6792|7345
6792|6973
6792|7055
5176|5162
5176|5154
5176|5294
5176|5197
5176|8609
5176|6780
7385|5872
7385|6177
7385|6326
7385|5517
7385|7589
7385|5416
7385|6717
7385|6607
7385|7307
7385|5694
7385|6689
7385|6562
7385|7287
7385|7474
7385|7515
7385|6297
7385|6271
7385|6334
7385|5839
7385|5704
7385|6692
7385|5847
7385|7073
7385|9284
7385|3299
7385|5012
7073|7065
7073|6070
7073|6379
7073|7512
7073|7328
7073|4887
7073|7133
7073|4944
7073|5097
7073|109
7073|6780
7073|7385
9284|9280
9284|9453
9284|9371
9284|9225
9284|9530
9284|9244
9284|9599
9284|9324
9284|9504
9284|9313
9284|9302
9284|9664
9284|9665
9284|2618
9284|9710
9284|9501
9284|9518
9284|9232
9284|712
9284|722
9284|735
9284|746
9284|732
9284|339
9284|427
9284|610
9284|620
9284|38
9284|3070
9284|9866
9284|9922
9284|2344
9284|950
9284|8460
9284|1800
9284|3330
9284|165
9284|7999
9284|2136
9284|4917
9284|9477
9284|192
9284|998
9284|7626
9284|168
9284|5957
9284|8252
9284|4604
9284|4484
9284|2833
9284|1959
9284|200
9284|6970
9284|461
9284|3484
9284|7055
9284|6780
9284|7385
9284|5012
9284|675
9284|3768
3299|3284
3299|2125
3299|2253
3299|3605
3299|3462
3299|2537
3299|3408
3299|3069
3299|1911
3299|3572
3299|3422
3299|2660
3299|1952
3299|1971
3299|2681
3299|3253
3299|3368
3299|3451
3299|1800
3299|3348
3299|2513
3299|2471
3299|2357
3299|3583
3299|2409
3299|2277
3299|2230
3299|2626
3299|3195
3299|1899
3299|2190
3299|2417
3299|1595
3299|3107
3299|1606
3299|4218
3299|297
3299|3104
3299|2239
3299|2713
3299|1833
3299|3294
3299|2970
3299|3486
3299|3214
3299|3141
3299|3158
3299|2858
3299|1799
3299|3172
3299|2927
3299|2030
3299|1816
3299|2666
3299|5782
3299|3630
3299|2317
3299|2145
3299|2552
3299|2817
3299|3428
3299|2348
3299|6935
3299|3519
3299|3581
3299|3068
3299|7055
3299|6780
3299|7385
3299|5012
3299|675
3299|3768
3299|6260
3299|3252
3299|2854
5012|2689
5012|3195
5012|2246
5012|2470
5012|2196
5012|5025
5012|5034
5012|5042
5012|5040
5012|5016
5012|5043
5012|5057
5012|5011
5012|5019
5012|5017
5012|5015
5012|5028
5012|5061
5012|5053
5012|678
5012|675
5012|699
5012|648
5012|696
5012|649
5012|8793
5012|8810
5012|8879
5012|8850
5012|8858
5012|8789
5012|5004
5012|5138
5012|4937
5012|3269
5012|1756
5012|6704
5012|4516
5012|7899
5012|3102
5012|1797
5012|3841
5012|2700
5012|7067
5012|251
5012|5136
5012|5140
5012|7138
5012|9745
5012|6949
5012|8159
5012|5247
5012|5146
5012|5184
5012|5328
5012|5197
5012|5200
5012|5241
5012|4246
5012|5290
5012|5180
5012|6306
5012|6780
5012|7385
5012|9284
5012|3299
5012|3768
5012|6260
5012|4648
675|3506
675|5036
675|5042
675|5012
675|5019
675|5020
675|5029
675|676
675|678
675|653
675|647
675|674
675|664
675|643
675|692
675|658
675|660
675|696
675|697
675|673
675|8792
675|8838
675|8789
675|8823
675|8804
675|8848
675|8813
675|8805
675|8849
675|780
675|767
675|785
675|771
675|9785
675|9880
675|9798
675|9860
675|9791
675|9908
675|9882
675|9932
675|9803
675|9912
675|1094
675|7199
675|941
675|581
675|6049
675|8038
675|976
675|2122
675|7087
675|5016
675|970
675|1726
675|8075
675|1254
675|9542
675|1033
675|7165
675|194
675|1031
675|1831
675|9132
675|6783
675|1009
675|3604
675|7977
675|571
675|488
675|986
675|8728
675|9354
675|979
675|473
675|6122
675|8030
675|5645
675|162
675|7483
675|4901
675|6916
675|5970
675|8539
675|3036
675|7957
675|3484
675|6780
675|9284
675|3299
675|3768
675|6260
675|8766
675|7105
675|6936
675|2133
3768|3792
3768|3807
3768|3986
3768|3739
3768|3842
3768|3745
3768|3891
3768|3958
3768|3922
3768|3873
3768|3727
3768|3902
3768|3819
3768|3773
3768|3990
3768|3983
3768|3676
3768|3973
3768|3648
3768|3758
3768|4662
3768|4686
3768|4682
3768|4650
3768|4833
3768|1145
3768|8372
3768|3867
3768|7579
3768|7142
3768|4983
3768|7043
3768|9603
3768|3155
3768|9629
3768|5081
3768|4014
3768|5017
3768|4990
3768|5089
3768|5066
3768|5927
3768|5084
3768|5068
3768|8864
3768|7701
3768|8037
3768|9284
3768|3299
3768|5012
3768|675
3768|6260
3768|2854
3768|7769
6260|6336
6260|5852
6260|7053
6260|5460
6260|6209
6260|7443
6260|6806
6260|5925
6260|6158
6260|5452
6260|7283
6260|7609
6260|7641
6260|5436
6260|6361
6260|7626
6260|5404
6260|5537
6260|7418
6260|5940
6260|6460
6260|7552
6260|7300
6260|5500
6260|6658
6260|7435
6260|7187
6260|7409
6260|5678
6260|6112
6260|7256
6260|7198
6260|5762
6260|5482
6260|7622
6260|6085
6260|6867
6260|6099
6260|7277
6260|6596
6260|6415
6260|7027
6260|7355
6260|5985
6260|6227
6260|6915
6260|1280
6260|6780
6260|3299
6260|5012
6260|675
6260|3768
6260|2854
6260|7769
8766|8435
8766|7974
8766|675
4648|3650
4648|3851
4648|3860
4648|3955
4648|3990
4648|3770
4648|3643
4648|4681
4648|4671
4648|8102
4648|4649
4648|3565
4648|1058
4648|8290
4648|4729
4648|4787
4648|6780
4648|5012
3252|3564
3252|1808
3252|2846
3252|3106
3252|3334
3252|3224
3252|2999
3252|1557
3252|8577
3252|5631
3252|7788
3252|2489
3252|4646
3252|4665
3252|3484
3252|3299
2854|2449
2854|2614
2854|1945
2854|2691
2854|3104
2854|2560
2854|5989
2854|7516
2854|385
2854|9958
2854|3136
2854|8765
2854|3299
2854|3768
2854|6260
7769|6793
7769|6682
7769|7846
7769|7813
7769|7750
7769|7835
7769|7757
7769|7768
7769|7701
7769|7802
7769|7794
7769|7708
7769|7786
7769|7727
7769|7715
7769|7735
7769|7833
7769|7790
7769|7962
7769|7952
7769|7954
7769|7967
7769|8489
7769|8522
7769|8463
7769|1093
7769|5518
7769|7059
7769|5732
7769|6461
7769|7389
7769|938
7769|876
7769|872
7769|7199
7769|953
7769|2508
7769|7410
7769|4116
7769|960
7769|943
7769|225
7769|7081
7769|971
7769|3302
7769|2122
7769|4348
7769|970
7769|8075
7769|8034
7769|7814
7769|1042
7769|3768
7769|6260
7769|2133
7769|5013
7769|5712
7769|6175
7769|6784
7105|5922
7105|7164
7105|675
4597|1697
4597|7858
4597|7875
4597|7872
4597|7865
4597|7874
4597|7860
4597|4618
4597|4598
4597|1298
4597|1296
4597|1297
4597|1440
4597|1432
4597|1441
4597|1437
4597|4909
4597|4937
4597|4921
4597|4936
4597|4942
4597|4944
4597|4895
4597|4932
4597|4893
4597|4916
4597|9047
4597|9077
4597|9108
4597|9037
4597|9092
4597|9035
4597|9057
4597|9038
4597|9064
4597|9048
4597|9042
4597|9056
4597|9034
4597|9049
4597|9079
4597|2626
4597|1898
4597|5368
4597|4583
4597|4584
4597|8895
4597|5537
4597|6754
4597|4532
4597|5452
4597|4529
4597|754
4597|4243
4597|9301
4597|9262
4597|3074
4597|4640
4597|4558
4597|3001
4597|2195
4597|5372
4597|2720
4597|3724
4597|1706
4597|7571
4597|3459
4597|5820
4597|2384
4597|1692
4597|5883
4597|6925
4597|2127
4597|8199
4597|6411
4597|9391
4597|7297
4597|6752
4597|6104
4597|1352
4597|1074
4597|6229
4597|2133
4597|5712
4597|6618
4597|6175
4597|6784
4597|3046
4597|6901
4597|13
4597|3900
4597|8987
6936|6233
6936|5950
6936|675
2133|3739
2133|3990
2133|4682
2133|4681
2133|2096
2133|3570
2133|2181
2133|2642
2133|2911
2133|1991
2133|3276
2133|3096
2133|3209
2133|2281
2133|2888
2133|3037
2133|2740
2133|1832
2133|2628
2133|2549
2133|2921
2133|2259
2133|3172
2133|2496
2133|2372
2133|2564
2133|3015
2133|2348
2133|2994
2133|1841
2133|2512
2133|3608
2133|2746
2133|1824
2133|3512
2133|2246
2133|2594
2133|3581
2133|5488
2133|1857
2133|3361
2133|2242
2133|2079
2133|2210
2133|2777
2133|3016
2133|2545
2133|2336
2133|6795
2133|2987
2133|2625
2133|3558
2133|18
2133|3534
2133|2146
2133|2419
2133|3454
2133|3602
2133|3471
2133|2646
2133|2101
2133|2206
2133|2528
2133|3327
2133|3550
2133|2035
2133|3117
2133|3250
2133|675
2133|7769
2133|4597
2133|5013
2133|5712
2133|6618
2133|9426
2133|6901
5013|2263
5013|2626
5013|2246
5013|2470
5013|4280
5013|70
5013|2523
5013|5036
5013|7769
5013|2133
5013|5712
5712|6237
5712|7381
5712|5583
5712|5680
5712|5647
5712|6900
5712|6893
5712|6395
5712|6494
5712|7645
5712|6933
5712|6665
5712|6828
5712|6084
5712|5873
5712|6524
5712|5729
5712|6844
5712|6968
5712|6038
5712|7205
5712|7360
5712|6345
5712|6643
5712|7173
5712|6107
5712|5811
5712|6377
5712|6285
5712|7332
5712|7622
5712|6227
5712|6698
5712|6407
5712|6125
5712|6997
5712|6253
5712|7498
5712|7244
5712|6081
5712|5409
5712|7279
5712|6312
5712|7065
5712|6981
5712|6303
5712|6402
5712|7284
5712|7465
5712|3253
5712|7388
5712|7031
5712|7455
5712|6879
5712|7182
5712|7581
5712|5519
5712|6696
5712|6513
5712|3484
5712|7769
5712|4597
5712|2133
5712|5013
5712|6618
5712|6784
6618|6192
6618|5428
6618|7384
6618|5916
6618|6658
6618|6112
6618|6590
6618|7090
6618|6045
6618|6716
6618|7423
6618|5558
6618|6036
6618|7288
6618|6623
6618|6178
6618|5535
6618|7532
6618|5784
6618|7132
6618|7374
6618|6497
6618|6269
6618|6029
6618|7271
6618|6447
6618|5864
6618|7475
6618|6997
6618|7260
6618|6032
6618|6081
6618|7613
6618|6158
6618|6560
6618|3253
6618|7408
6618|7031
6618|7431
6618|6383
6618|6616
6618|6503
6618|6995
6618|6998
6618|6486
6618|7371
6618|5921
6618|2864
6618|6513
6618|5476
6618|6031
6618|6816
6618|6327
6618|6083
6618|5904
6618|4597
6618|2133
6618|5712
6618|6784
6618|3046
6618|6901
6618|6299
6175|7769
6175|4597
6784|6202
6784|6606
6784|7112
6784|6144
6784|6774
6784|5692
6784|5993
6784|5614
6784|6520
6784|6807
6784|6929
6784|4250
6784|4344
6784|4457
6784|4380
6784|4437
6784|680
6784|7864
6784|4477
6784|8881
6784|2387
6784|3797
6784|7769
6784|4597
6784|5712
6784|6618
3046|2023
3046|2794
3046|4341
3046|4469
3046|4597
3046|6618
9426|942
9426|9237
9426|9433
9426|9263
9426|9562
9426|9615
9426|9702
9426|9625
9426|9229
9426|9382
9426|9524
9426|9342
9426|9553
9426|9283
9426|9346
9426|9299
9426|9526
9426|9369
9426|9581
9426|9458
9426|9320
9426|9240
9426|9461
9426|9516
9426|9704
9426|9696
9426|9654
9426|9529
9426|9269
9426|9580
9426|9280
9426|9446
9426|9277
9426|9243
9426|9358
9426|9337
9426|9660
9426|9453
9426|9371
9426|9485
9426|9596
9426|9362
9426|9392
9426|4457
9426|4469
9426|8658
9426|4382
9426|6933
9426|4444
9426|7914
9426|4267
9426|4283
9426|4397
9426|4437
9426|4285
9426|4312
9426|896
9426|6239
9426|6621
9426|4575
9426|6992
9426|4487
9426|4486
9426|4485
9426|680
9426|2263
9426|5246
9426|1120
9426|3797
9426|2072
9426|5617
9426|2689
9426|4482
9426|7088
9426|2994
9426|5421
9426|7264
9426|4509
9426|3290
9426|4507
9426|4291
9426|1535
9426|8293
9426|3088
9426|1234
9426|4198
9426|2133
9426|6901
9426|2556
9426|5895
9426|3900
9426|3788
9426|8010
9426|9889
9426|6117
9426|8885
9426|73
7182|6178
7182|6954
7182|7375
7182|6621
7182|6342
7182|7244
7182|5712
7182|6893
7182|3484
6901|6670
6901|5838
6901|5557
6901|5507
6901|6915
6901|7335
6901|6513
6901|6007
6901|5809
6901|7635
6901|7414
6901|5762
6901|6992
6901|5963
6901|7224
6901|5615
6901|5983
6901|7496
6901|5883
6901|5899
6901|6874
6901|5429
6901|7123
6901|5676
6901|6484
6901|6043
6901|6835
6901|6141
6901|7589
6901|7247
6901|7468
6901|6202
6901|6100
6901|7031
6901|6101
6901|7546
6901|6419
6901|6083
6901|7404
6901|5904
6901|6551
6901|6350
6901|6906
6901|7214
6901|6153
6901|6682
6901|7328
6901|5876
6901|6844
6901|6129
6901|5433
6901|7213
6901|5625
6901|6549
6901|6827
6901|6824
6901|7633
6901|5659
6901|5753
6901|6680
6901|6422
6901|6675
6901|6797
6901|7082
6901|4597
6901|2133
6901|6618
6901|9426
6901|2556
6901|5895
6901|3788
6901|8010
6299|7382
6299|6606
6299|7999
6299|7626
6299|6618
6299|13
2556|9426
2556|6901
13|5144
13|4013
13|4067
13|4059
13|4056
13|4127
13|221
13|222
13|219
13|16
13|24
13|9664
13|7563
13|965
13|5193
13|8123
13|5856
13|871
13|6005
13|5207
13|1224
13|629
13|4597
13|6299
13|3900
5895|9426
5895|6901
3900|1464
3900|1555
3900|1485
3900|1454
3900|986
3900|984
3900|8660
3900|8656
3900|3944
3900|3674
3900|3963
3900|3853
3900|3777
3900|3890
3900|3905
3900|3748
3900|3801
3900|3663
3900|3892
3900|4000
3900|3755
3900|3865
3900|3751
3900|3923
3900|3638
3900|3916
3900|3636
3900|3719
3900|3903
3900|3964
3900|3858
3900|3933
3900|3722
3900|3936
3900|3792
3900|3816
3900|3851
3900|3898
3900|3650
3900|492
3900|3990
3900|9205
3900|3764
3900|6008
3900|6177
3900|3987
3900|3788
3900|4111
3900|4119
3900|3520
3900|8307
3900|4034
3900|4100
3900|4083
3900|4084
3900|4122
3900|4038
3900|4120
3900|2789
3900|4112
3900|4074
3900|4124
3900|4062
3900|4029
3900|794
3900|8403
3900|5455
3900|4055
3900|7053
3900|4993
3900|4685
3900|4597
3900|9426
3900|13
3900|6117
3900|2265
3900|7000
3900|73
3900|5308
3900|3863
3788|3784
3788|3817
3788|3846
3788|3802
3788|3816
3788|3650
3788|3901
3788|3851
3788|3985
3788|3875
3788|3830
3788|3894
3788|3968
3788|3997
3788|3986
3788|3804
3788|3692
3788|3739
3788|3633
3788|3913
3788|3898
3788|5649
3788|3943
3788|3855
3788|3958
3788|3906
3788|3987
3788|3900
3788|4111
3788|4119
3788|1931
3788|4034
3788|8968
3788|4100
3788|4019
3788|4083
3788|4042
3788|2914
3788|4074
3788|9426
3788|6901
3788|8010
3788|2265
3788|73
8010|1693
8010|1631
8010|1626
8010|1596
8010|8673
8010|8677
8010|8665
8010|8668
8010|8021
8010|8025
8010|8042
8010|8009
8010|8040
8010|8015
8010|7880
8010|7881
8010|7858
8010|7914
8010|7862
8010|7892
8010|7918
8010|7865
8010|7903
8010|7868
8010|7861
8010|7890
8010|4617
8010|4620
8010|4618
8010|1296
8010|1297
8010|7889
8010|2417
8010|9872
8010|9900
8010|9388
8010|9896
8010|9784
8010|9869
8010|9842
8010|9782
8010|9825
8010|9875
8010|9843
8010|9905
8010|9794
8010|9904
8010|401
8010|4691
8010|7597
8010|3976
8010|9549
8010|4306
8010|8909
8010|2487
8010|3439
8010|530
8010|6472
8010|6323
8010|9986
8010|4389
8010|9426
8010|6901
8010|3788
8010|2265
8010|73
8010|5308
8010|7318
8010|7198
8010|7836
8987|4597
9889|9426
6117|5758
6117|7437
6117|7237
6117|5695
6117|6857
6117|6779
6117|5896
6117|6844
6117|6016
6117|6326
6117|5791
6117|7512
6117|7544
6117|5945
6117|9426
6117|3900
8885|9426
2265|2502
2265|2123
2265|2012
2265|3464
2265|1893
2265|2501
2265|2654
2265|1847
2265|2602
2265|2777
2265|3125
2265|1866
2265|2136
2265|2208
2265|2347
2265|1959
2265|1817
2265|2084
2265|2110
2265|2548
2265|1796
2265|2185
2265|2087
2265|2088
2265|2471
2265|1832
2265|2086
2265|1918
2265|3216
2265|3536
2265|3368
2265|2209
2265|3073
2265|1917
2265|3355
2265|2752
2265|2780
2265|2226
2265|1821
2265|3335
2265|2511
2265|3381
2265|2674
2265|3349
2265|3484
2265|3900
2265|3788
2265|8010
2265|73
2265|5308
7000|3900
73|5121
73|8562
73|8590
73|8555
73|8551
73|28
73|29
73|43
73|70
73|65
73|725
73|37
73|8886
73|8898
73|8892
73|8888
73|7998
73|5131
73|9938
73|1225
73|1267
73|1249
73|1294
73|1250
73|3334
73|4204
73|5
73|5350
73|23
73|22
73|4321
73|7919
73|5336
73|156
73|1441
73|8911
73|8965
73|71
73|338
73|517
73|9313
73|5648
73|4280
73|54
73|7090
73|9292
73|7696
73|9426
73|3900
73|3788
73|8010
73|2265
73|5308
73|5891
5308|4013
